13.4020 9 IMU_ACCEL -0.003906 9.774414 -0.152344
13.4120 9 ACTUATORS 1490,1490,1000,1000
13.4320 9 RC 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4520 9 AIR_DATA 100400.000000 0.000000 23.625000 997.898804 0.000000 -1.000000 -1.000000
13.4720 9 ATTITUDE -1.562140 -0.592952 0.456311
13.4820 9 IMU_MAG -0.250488 -0.888672 0.733887
13.4920 9 IMU_GYRO 0.023193 -0.195801 0.196777
13.5020 9 IMU_ACCEL 0.162109 9.650391 -0.208984
13.5820 9 IMU_MAG -0.286621 -0.884766 0.730469
13.5920 9 IMU_GYRO 0.023193 -0.221191 0.179688
13.6020 9 IMU_ACCEL 0.505859 9.774414 -0.266602
13.6620 9 ACTUATORS 1490,1490,1000,1000
13.6820 9 RC 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.6820 9 IMU_MAG -0.316406 -0.884766 0.719238
13.6920 9 IMU_GYRO 0.007324 -0.301025 0.080811
13.7020 9 AIR_DATA 100406.000000 0.000000 23.687500 997.898804 0.000000 -1.000000 -1.000000
13.7020 9 IMU_ACCEL 0.515625 9.665039 -0.190430
13.7220 9 ATTITUDE -1.534028 -0.537772 0.499356
13.7820 9 IMU_MAG -0.338379 -0.873535 0.715820
13.7920 9 IMU_GYRO -0.005127 -0.250000 -0.025391
13.8020 9 IMU_ACCEL 0.653320 9.717773 -0.299805
13.8820 9 IMU_MAG -0.350098 -0.871582 0.710449
13.8920 9 IMU_GYRO 0.001953 -0.298828 -0.091309
13.9020 9 IMU_ACCEL 0.505859 9.698242 -0.190430
13.9120 9 ACTUATORS 1490,1490,1000,1000
13.9320 9 RC 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.9520 9 AIR_DATA 100409.750000 0.000000 23.687500 997.898804 0.000000 -1.000000 -1.000000
13.9720 9 ATTITUDE -1.507181 -0.479156 0.486591
13.9820 9 IMU_MAG -0.361816 -0.884766 0.710449
13.9920 9 IMU_GYRO -0.000977 -0.326660 -0.149902
14.0020 9 IMU_ACCEL 0.300781 9.736328 -0.205078
14.0820 9 IMU_MAG -0.366211 -0.880859 0.697754
14.0920 9 IMU_GYRO 0.001953 -0.243652 -0.174316
14.1020 9 IMU_ACCEL 0.152344 9.722656 -0.256836
14.1620 9 ACTUATORS 1490,1490,1000,1000
14.1820 9 RC 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1820 9 IMU_MAG -0.364258 -0.886719 0.690430
14.1920 9 IMU_GYRO 0.014893 -0.214844 -0.149902
14.2020 9 AIR_DATA 100410.250000 0.000000 23.750000 997.898804 0.000000 -1.000000 -1.000000
14.2020 9 IMU_ACCEL 0.042969 9.612305 -0.256836
14.2220 9 ATTITUDE -1.482138 -0.423186 0.447263
14.2820 9 IMU_MAG -0.366211 -0.877441 0.686523
14.2920 9 IMU_GYRO 0.007324 -0.198975 -0.057373
14.3020 9 IMU_ACCEL -0.114258 9.741211 -0.218750
14.3820 9 IMU_MAG -0.377930 -0.882812 0.664551
14.3920 9 IMU_GYRO 0.034912 -0.121094 0.021240
14.4020 9 IMU_ACCEL -0.266602 9.731445 -0.185547
14.4120 9 GPS 0 0 0 0 0 0 0 0 0 0 0
14.4120 9 SVINFO 0 0 0 0 0 0 0
14.4120 9 ACTUATORS 1490,1490,1000,1000
14.4320 9 RC 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4520 9 AIR_DATA 100405.750000 0.000000 23.750000 997.898804 0.000000 -1.000000 -1.000000
14.4720 9 ATTITUDE -1.469940 -0.401120 0.444609
14.4820 9 IMU_MAG -0.383789 -0.880859 0.668457
14.4920 9 IMU_GYRO 0.011475 -0.039307 0.056396
14.5020 9 IMU_ACCEL -0.094727 9.679688 -0.233398
14.5820 9 IMU_MAG -0.397949 -0.879395 0.670410
14.5920 9 IMU_GYRO 0.021240 -0.056396 0.057373
14.6020 9 IMU_ACCEL -0.042969 9.684570 -0.342773
14.6620 9 ACTUATORS 1490,1490,1000,1000
14.6820 9 RC 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.6820 9 IMU_MAG -0.403809 -0.880859 0.651855
14.6920 9 IMU_GYRO 0.038086 -0.069092 0.011475
14.7020 9 AIR_DATA 100409.000000 0.000000 23.812500 997.898804 0.000000 -1.000000 -1.000000
14.7020 9 IMU_ACCEL -0.013672 9.779297 -0.243164
14.7220 9 ATTITUDE -1.466960 -0.398896 0.459643
14.7820 9 IMU_MAG -0.411621 -0.880859 0.664551
14.7920 9 IMU_GYRO 0.013672 -0.067871 -0.013672
14.8020 9 IMU_ACCEL 0.137695 9.588867 -0.256836
14.8820 9 IMU_MAG -0.417969 -0.880859 0.646484
14.8920 9 IMU_GYRO 0.009521 -0.090332 -0.029785
14.9020 9 IMU_ACCEL 0.013672 9.731445 -0.299805
14.9120 9 ACTUATORS 1490,1490,1000,1000
14.9320 9 RC 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.9520 9 AIR_DATA 100411.500000 0.000000 23.875000 997.898804 0.000000 -1.000000 -1.000000
14.9720 9 ATTITUDE -1.464873 -0.396257 0.458885
14.9820 9 IMU_MAG -0.425781 -0.892090 0.653809
14.9920 9 IMU_GYRO 0.025391 -0.040283 -0.029785
15.0020 9 IMU_ACCEL -0.042969 9.746094 -0.276367
15.0820 9 IMU_MAG -0.421875 -0.888672 0.644531
15.0920 9 IMU_GYRO 0.022217 -0.038086 -0.041504
15.1020 9 IMU_ACCEL -0.033203 9.827148 -0.238281
15.1620 9 ACTUATORS 1490,1490,1000,1000
15.1820 9 RC 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.1820 9 IMU_MAG -0.419922 -0.888672 0.646484
15.1920 9 IMU_GYRO 0.033936 -0.047852 -0.014893
15.2020 9 AIR_DATA 100403.000000 0.000000 23.875000 997.898804 0.000000 -1.000000 -1.000000
15.2020 9 IMU_ACCEL -0.089844 9.684570 -0.329102
15.2220 9 ATTITUDE -1.468966 -0.407122 0.455987
15.2820 9 IMU_MAG -0.419922 -0.884766 0.641113
15.2920 9 IMU_GYRO -0.054199 0.057373 0.018066
15.3020 9 IMU_ACCEL -0.119141 9.626953 -0.319336
15.3820 9 IMU_MAG -0.421875 -0.884766 0.639160
15.3920 9 IMU_GYRO 0.018066 0.094482 0.038086
15.4020 9 IMU_ACCEL -0.223633 9.789062 -0.200195
15.4120 9 ACTUATORS 1490,1490,1000,1000
15.4320 9 ENERGY 12.000000 0.000000 0 0.000000
15.4320 9 GPS 0 0 0 0 0 0 0 0 0 0 0
15.4320 9 SVINFO 0 0 0 0 0 0 0
15.4320 9 RC 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.4520 9 AIR_DATA 100404.250000 0.000000 23.875000 997.898804 0.000000 -1.000000 -1.000000
15.4720 9 ATTITUDE -1.482318 -0.440026 0.468231
15.4820 9 IMU_MAG -0.425781 -0.886719 0.644531
15.4920 9 IMU_GYRO 0.005127 0.113770 0.016846
15.5020 9 IMU_ACCEL -0.081055 9.750977 -0.294922
15.5820 9 IMU_MAG -0.419922 -0.901367 0.648438
15.5920 9 IMU_GYRO 0.000977 0.058350 -0.000977
